Temperatur	Gewicht	Zeit
25.3014	247.455	3250.2
25.304	249.093	3250.4
25.3155	249.015	3250.6
25.3075	247.793	3250.8
25.2871	248.43	3251.0
25.279	247.988	3251.2
25.3113	247.988	3251.4
25.3029	247.637	3251.6
25.293	246.896	3251.8
25.3111	247.728	3252.0
25.3126	248.105	3252.2
25.3122	248.703	3252.4
25.2913	248.781	3252.6
25.3103	248.937	3252.8
25.3111	248.144	3253.0
25.2985	249.106	3253.2
25.2985	249.613	3253.4
25.3	246.714	3253.6
25.3159	247.702	3253.8
25.3078	248.612	3254.0
25.2975	249.171	3254.2
25.3008	248.755	3254.4
25.3	247.832	3254.6
25.2842	248.144	3254.8
25.3098	248.3	3255.0
25.2949	248.378	3255.2
25.3107	247.78	3255.4
25.293	248.56	3255.6
25.2939	246.168	3255.8
25.308	248.04	3256.0
25.3042	248.261	3256.2
25.3059	247.858	3256.4
25.2958	248.391	3256.6
25.3052	247.13	3256.8
25.2777	249.119	3257.0
25.3052	248.911	3257.2
25.312	246.506	3257.4
25.2905	248.677	3257.6
25.2832	30199.611	3257.8
25.3069	247.338	3258.0
25.3061	248.859	3258.2
25.3122	247.286	3258.4
25.3052	247.715	3258.6
25.3206	247.104	3258.8
25.2985	248.898	3259.0
25.3027	248.079	3259.2
25.3004	249.34	3259.4
25.3027	248.17	3259.6
25.301	248.079	3259.8
25.3	247.702	3260.0
25.2995	248.521	3260.2
25.3101	247.26	3260.4
25.3126	248.69	3260.6
25.2892	248.027	3260.8
25.3155	248.248	3261.0
25.3059	248.261	3261.2
25.305	248.43	3261.4
25.2905	247.039	3261.6
25.3088	248.274	3261.8
25.305	248.625	3262.0
25.2985	247.624	3262.2
25.3008	247.741	3262.4
25.304	248.625	3262.6
25.293	247.208	3262.8
25.2981	248.144	3263.0
25.3103	246.662	3263.2
25.3069	246.272	3263.4
25.2985	247.338	3263.6
25.2945	248.716	3263.8
25.2945	246.805	3264.0
25.3008	248.352	3264.2
25.3	247.312	3264.4
25.3042	247.546	3264.6
25.2886	247.78	3264.8
25.3065	248.209	3265.0
25.2991	249.301	3265.2
25.2985	249.21	3265.4
25.2872	248.417	3265.6
25.2981	248.768	3265.8
25.2863	248.417	3266.0
25.2876	248.274	3266.2
25.2975	248.274	3266.4
25.2829	249.015	3266.6
25.2903	247.0	3266.8
25.2977	247.78	3267.0
25.2867	248.274	3267.2
25.2857	248.066	3267.4
25.2827	250.12	3267.6
25.3075	248.456	3267.8
25.2861	246.87	3268.0
25.2972	249.327	3268.2
25.2939	248.365	3268.4
25.2943	247.546	3268.6
25.3052	249.522	3268.8
25.2991	247.39	3269.0
25.288	247.403	3269.2
25.2729	248.781	3269.4
25.279	248.716	3269.6
25.3027	247.897	3269.8
25.2892	247.689	3270.0
25.2796	248.768	3270.2
25.2956	248.495	3270.4
25.281	249.197	3270.6
25.2771	248.573	3270.8
25.305	249.587	3271.0
25.3078	248.183	3271.2
25.2905	248.638	3271.4
25.304	247.936	3271.6
25.3237	249.119	3271.8
25.3117	248.911	3272.0
25.2903	249.015	3272.2
25.2827	248.43	3272.4
25.2794	249.535	3272.6
25.2857	247.533	3272.8
25.2913	249.106	3273.0
25.2817	248.261	3273.2
25.3046	248.833	3273.4
25.3033	248.924	3273.6
25.2813	247.884	3273.8
25.2867	248.989	3274.0
25.2857	248.963	3274.2
25.2886	248.391	3274.4
25.2995	248.937	3274.6
25.2846	249.678	3274.8
25.2895	247.871	3275.0
25.2871	248.3	3275.2
25.2975	248.339	3275.4
25.293	248.261	3275.6
25.2905	249.561	3275.8
25.2684	248.794	3276.0
25.2846	247.117	3276.2
25.2836	249.6	3276.4
25.2785	248.196	3276.6
25.2851	250.419	3276.8
25.289	247.559	3277.0
25.2745	247.247	3277.2
25.2674	249.015	3277.4
25.2682	250.042	3277.6
25.2924	247.637	3277.8
25.2823	249.015	3278.0
25.2808	248.547	3278.2
25.2701	247.624	3278.4
25.2975	248.56	3278.6
25.2804	249.34	3278.8
25.2808	247.871	3279.0
25.2775	248.248	3279.2
25.2909	247.897	3279.4
25.271	249.626	3279.6
25.2659	247.325	3279.8
25.2863	247.325	3280.0
25.2743	248.079	3280.2
25.28	247.26	3280.4
25.2914	247.299	3280.6
25.2882	248.586	3280.8
25.2975	249.288	3281.0
25.288	247.975	3281.2
25.2851	247.182	3281.4
25.3008	248.417	3281.6
25.2813	248.014	3281.8
25.2794	248.131	3282.0
25.2909	248.794	3282.2
25.2972	247.962	3282.4
25.2886	246.935	3282.6
25.2771	247.988	3282.8
25.2758	248.17	3283.0
25.2886	247.832	3283.2
25.2823	249.613	3283.4
25.2838	247.442	3283.6
25.281	247.598	3283.8
25.2752	247.442	3284.0
25.2905	247.338	3284.2
25.2668	247.312	3284.4
25.28	248.066	3284.6
25.2863	248.131	3284.8
25.2848	248.04	3285.0
25.2752	247.741	3285.2
25.2817	248.014	3285.4
25.2949	249.782	3285.6
25.2842	246.844	3285.8
25.2863	248.82	3286.0
25.289	248.274	3286.2
25.2785	247.156	3286.4
25.2668	247.884	3286.6
25.2899	247.91	3286.8
25.2867	247.234	3287.0
25.2872	246.987	3287.2
25.2838	247.533	3287.4
25.2838	247.299	3287.6
25.2726	247.208	3287.8
25.2882	248.404	3288.0
25.2903	247.026	3288.2
25.2876	246.896	3288.4
25.2836	247.559	3288.6
25.2781	246.662	3288.8
25.2876	247.793	3289.0
25.2857	249.457	3289.2
25.281	247.364	3289.4
25.2729	247.858	3289.6
25.2703	248.326	3289.8
25.2735	248.209	3290.0
25.2794	247.26	3290.2
25.2707	248.014	3290.4
25.2962	248.352	3290.6
25.2766	247.715	3290.8
25.2838	248.352	3291.0
25.2958	247.832	3291.2
25.2823	248.469	3291.4
25.2781	248.547	3291.6
25.2697	247.845	3291.8
25.2623	247.949	3292.0
25.2661	247.728	3292.2
25.2712	248.508	3292.4
25.2748	247.26	3292.6
25.2895	249.171	3292.8
25.2684	246.987	3293.0
25.2716	248.664	3293.2
25.2924	247.572	3293.4
25.2655	249.184	3293.6
25.289	248.586	3293.8
25.2758	248.859	3294.0
25.2846	248.092	3294.2
25.2851	249.106	3294.4
25.293	247.78	3294.6
25.3126	248.56	3294.8
25.2975	249.327	3295.0
25.2903	246.779	3295.2
25.2871	246.805	3295.4
25.2861	248.027	3295.6
25.2819	248.222	3295.8
25.2895	249.028	3296.0
25.2914	249.379	3296.2
25.3008	248.443	3296.4
25.2899	247.013	3296.6
25.2913	246.987	3296.8
25.2838	248.313	3297.0
25.2827	248.885	3297.2
25.2905	247.611	3297.4
25.3004	248.404	3297.6
25.2886	248.495	3297.8
25.2987	248.222	3298.0
25.2813	246.792	3298.2
25.2886	247.013	3298.4
25.2771	248.703	3298.6
25.2796	247.507	3298.8
25.2525	248.001	3299.0
25.279	248.82	3299.2
25.2972	247.026	3299.4
25.2691	248.976	3299.6
25.2842	247.351	3299.8
25.2794	249.886	3300.0
25.2819	246.454	3300.2
25.2943	248.885	3300.4
25.2716	248.95	3300.6
25.2735	247.598	3300.8
25.2724	248.703	3301.0
25.2701	249.002	3301.2
25.2882	248.742	3301.4
25.28	247.832	3301.6
25.2804	248.573	3301.8
25.2726	249.756	3302.0
25.2729	248.222	3302.2
25.2733	247.234	3302.4
25.2832	248.105	3302.6
25.2771	247.897	3302.8
25.272	247.663	3303.0
25.2823	248.508	3303.2
25.2729	247.312	3303.4
25.2871	247.884	3303.6
25.2745	245.882	3303.8
25.2716	247.962	3304.0
25.28	249.197	3304.2
25.271	247.286	3304.4
25.281	248.417	3304.6
25.2588	246.766	3304.8
25.2716	247.988	3305.0
25.2665	248.352	3305.2
25.2752	247.169	3305.4
25.281	247.13	3305.6
25.2785	247.572	3305.8
25.2726	248.755	3306.0
25.2787	248.469	3306.2
25.2848	247.754	3306.4
25.2655	247.767	3306.6
25.2771	247.715	3306.8
25.2817	247.884	3307.0
25.2808	247.845	3307.2
25.2775	248.976	3307.4
25.271	248.352	3307.6
25.271	248.014	3307.8
25.2687	247.78	3308.0
25.2867	246.779	3308.2
25.2758	247.104	3308.4
25.2832	246.987	3308.6
25.2817	248.651	3308.8
25.2758	248.326	3309.0
25.2819	248.859	3309.2
25.2701	248.469	3309.4
25.2672	246.727	3309.6
25.2726	249.158	3309.8
25.2743	247.845	3310.0
25.2687	248.69	3310.2
25.2619	248.482	3310.4
25.279	247.091	3310.6
25.2691	248.716	3310.8
25.2651	247.247	3311.0
25.2735	246.987	3311.2
25.2651	247.962	3311.4
25.2735	246.688	3311.6
25.2674	247.364	3311.8
25.2762	247.234	3312.0
25.2716	247.572	3312.2
25.2697	247.221	3312.4
25.2504	246.844	3312.6
25.2762	248.105	3312.8
25.2903	247.897	3313.0
25.2745	246.467	3313.2
25.2867	247.884	3313.4
25.2735	248.209	3313.6
25.2752	248.053	3313.8
25.2729	246.402	3314.0
25.2876	247.234	3314.2
25.2771	248.053	3314.4
25.2851	246.038	3314.6
25.2754	248.742	3314.8
25.2949	247.065	3315.0
25.2745	249.015	3315.2
25.2697	248.105	3315.4
25.2598	248.079	3315.6
25.2775	248.768	3315.8
25.2766	248.027	3316.0
25.2838	246.09	3316.2
25.2949	246.714	3316.4
25.2832	247.247	3316.6
25.2827	248.326	3316.8
25.2842	247.663	3317.0
25.2691	246.909	3317.2
25.2914	248.131	3317.4
25.2674	247.26	3317.6
25.2748	248.196	3317.8
25.2903	246.636	3318.0
25.2953	248.066	3318.2
25.3017	247.936	3318.4
25.2935	246.571	3318.6
25.2903	247.689	3318.8
25.2886	246.805	3319.0
25.2871	249.275	3319.2
25.2687	245.427	3319.4
25.2636	247.923	3319.6
25.2707	245.44	3319.8
25.2762	245.83	3320.0
25.28	247.689	3320.2
25.293	249.34	3320.4
25.2781	246.571	3320.6
25.2729	248.82	3320.8
25.2758	248.664	3321.0
25.2762	246.467	3321.2
25.2836	247.611	3321.4
25.2733	248.04	3321.6
25.281	247.234	3321.8
25.2754	246.753	3322.0
25.2958	248.469	3322.2
25.3017	247.247	3322.4
25.2829	246.415	3322.6
25.2867	247.013	3322.8
25.3019	247.611	3323.0
25.2924	248.131	3323.2
25.2867	248.534	3323.4
25.3027	248.586	3323.6
25.2945	248.157	3323.8
25.2913	247.468	3324.0
25.2899	249.431	3324.2
25.2861	248.664	3324.4
25.2851	248.404	3324.6
25.2863	247.806	3324.8
25.288	246.857	3325.0
25.2829	247.598	3325.2
25.2787	248.417	3325.4
25.2607	248.326	3325.6
25.2838	248.794	3325.8
25.2743	247.104	3326.0
25.2733	248.365	3326.2
25.2899	247.91	3326.4
25.2836	247.546	3326.6
25.2886	248.196	3326.8
25.2922	248.716	3327.0
25.2762	246.298	3327.2
25.288	248.521	3327.4
25.2872	246.571	3327.6
25.2787	247.598	3327.8
25.2956	247.78	3328.0
25.2832	248.209	3328.2
25.2771	248.04	3328.4
25.2735	247.767	3328.6
25.271	246.636	3328.8
25.2851	247.91	3329.0
25.2985	248.014	3329.2
25.2987	246.727	3329.4
25.289	247.117	3329.6
25.2872	246.935	3329.8
25.2836	246.285	3330.0
25.2886	248.989	3330.2
25.2785	248.092	3330.4
25.2533	248.222	3330.6
25.2918	247.897	3330.8
25.2851	249.522	3331.0
25.2808	249.457	3331.2
25.2758	247.767	3331.4
25.2851	248.014	3331.6
25.2619	247.988	3331.8
25.2739	248.079	3332.0
25.2838	247.169	3332.2
25.2787	247.624	3332.4
25.2817	247.715	3332.6
25.2872	248.482	3332.8
25.2838	248.391	3333.0
25.2748	247.455	3333.2
25.2819	247.832	3333.4
25.28	247.377	3333.6
25.2813	249.028	3333.8
25.2758	248.209	3334.0
25.2903	248.547	3334.2
25.279	248.443	3334.4
25.2745	247.273	3334.6
25.2762	248.729	3334.8
25.2693	247.533	3335.0
25.2617	247.351	3335.2
25.2775	246.818	3335.4
25.2619	247.975	3335.6
25.2682	247.39	3335.8
25.2636	248.391	3336.0
25.2697	247.533	3336.2
25.2861	249.275	3336.4
25.2649	248.17	3336.6
25.2529	247.117	3336.8
25.2871	247.715	3337.0
25.2781	248.534	3337.2
25.2796	246.753	3337.4
25.2867	247.702	3337.6
25.2863	247.858	3337.8
25.2729	248.157	3338.0
25.2823	248.313	3338.2
25.2867	246.753	3338.4
25.2935	248.56	3338.6
25.2817	247.39	3338.8
25.2707	250.003	3339.0
25.2981	247.039	3339.2
25.2838	248.079	3339.4
25.2939	246.454	3339.6
25.2872	248.027	3339.8
25.2781	247.221	3340.0
25.2945	248.482	3340.2
25.2846	248.417	3340.4
25.2724	248.846	3340.6
25.2712	247.351	3340.8
25.2823	248.118	3341.0
25.2836	248.508	3341.2
25.2726	249.067	3341.4
25.2768	247.416	3341.6
25.2735	248.703	3341.8
25.2642	249.457	3342.0
25.2838	247.26	3342.2
25.2895	247.156	3342.4
25.2804	248.222	3342.6
25.2781	246.467	3342.8
25.2823	248.638	3343.0
25.2758	247.26	3343.2
25.289	248.69	3343.4
25.2701	248.391	3343.6
25.2817	249.262	3343.8
25.2758	247.494	3344.0
25.2745	248.924	3344.2
25.289	247.754	3344.4
25.2581	247.858	3344.6
25.2684	247.156	3344.8
25.2743	248.534	3345.0
25.2846	248.443	3345.2
25.2716	248.508	3345.4
25.2945	246.844	3345.6
25.288	247.559	3345.8
25.2661	248.547	3346.0
25.2703	248.417	3346.2
25.2701	248.404	3346.4
25.2813	247.364	3346.6
25.2808	248.43	3346.8
25.2914	248.053	3347.0
25.2785	247.585	3347.2
25.2953	248.326	3347.4
25.2918	248.404	3347.6
25.2872	249.028	3347.8
25.281	246.324	3348.0
25.2785	246.545	3348.2
25.2794	247.676	3348.4
25.2867	245.219	3348.6
25.2743	248.365	3348.8
25.2838	246.935	3349.0
25.2922	247.832	3349.2
25.2914	248.482	3349.4
25.2935	247.585	3349.6
25.2922	247.507	3349.8
25.2701	247.208	3350.0
25.2851	248.56	3350.2
25.2775	247.91	3350.4
25.2995	247.325	3350.6
25.2693	247.325	3350.8
25.2842	246.467	3351.0
25.2863	245.817	3351.2
25.2672	247.455	3351.4
25.2775	247.442	3351.6
25.2991	248.3	3351.8
25.2886	247.13	3352.0
25.2871	247.442	3352.2
25.2913	246.441	3352.4
25.2842	246.441	3352.6
25.2748	247.793	3352.8
25.2913	246.792	3353.0
25.2733	247.806	3353.2
25.2842	246.389	3353.4
25.2729	245.986	3353.6
25.2748	247.884	3353.8
25.2827	248.56	3354.0
25.2848	246.701	3354.2
25.2724	247.273	3354.4
25.2848	246.87	3354.6
25.2871	246.662	3354.8
25.2832	247.455	3355.0
25.2848	246.961	3355.2
25.2703	247.286	3355.4
25.28	248.651	3355.6
25.2581	248.144	3355.8
25.2733	247.325	3356.0
25.2724	246.701	3356.2
25.279	246.428	3356.4
25.2735	247.793	3356.6
25.2918	247.728	3356.8
25.2771	247.767	3357.0
25.2934	246.883	3357.2
25.2693	247.754	3357.4
25.2752	249.21	3357.6
25.2752	247.663	3357.8
25.272	247.442	3358.0
25.2848	247.117	3358.2
25.279	246.61	3358.4
25.2623	247.442	3358.6
25.2804	247.208	3358.8
25.2697	248.69	3359.0
25.2768	247.468	3359.2
25.2817	248.69	3359.4
25.2766	246.623	3359.6
25.2659	245.895	3359.8
25.2876	247.728	3360.0
25.2726	246.363	3360.2
25.2991	246.74	3360.4
25.2758	247.741	3360.6
25.2739	247.949	3360.8
25.2836	247.754	3361.0
25.2871	248.3	3361.2
25.2892	247.325	3361.4
25.2754	247.299	3361.6
25.2848	247.325	3361.8
25.2827	247.637	3362.0
25.2796	248.612	3362.2
25.2867	248.157	3362.4
25.2733	247.234	3362.6
25.2724	248.261	3362.8
25.2745	247.754	3363.0
25.2876	246.922	3363.2
25.2787	248.469	3363.4
25.2863	248.157	3363.6
25.2892	246.584	3363.8
25.2872	248.313	3364.0
25.281	247.689	3364.2
25.2851	247.156	3364.4
25.2726	247.572	3364.6
25.2823	246.974	3364.8
25.2871	248.274	3365.0
25.2871	248.079	3365.2
25.2743	247.897	3365.4
25.2922	248.625	3365.6
25.2829	248.365	3365.8
25.2867	247.806	3366.0
25.2882	247.26	3366.2
25.2871	247.429	3366.4
25.2943	248.053	3366.6
25.2871	248.534	3366.8
25.2785	247.572	3367.0
25.2785	248.001	3367.2
25.2794	246.766	3367.4
25.2903	248.56	3367.6
25.2918	247.494	3367.8
25.2892	247.117	3368.0
25.2871	247.299	3368.2
25.2836	247.845	3368.4
25.2909	245.986	3368.6
25.289	247.91	3368.8
25.2972	248.326	3369.0
25.3027	247.481	3369.2
25.2945	248.066	3369.4
25.2913	248.469	3369.6
25.2857	247.637	3369.8
25.2934	247.663	3370.0
25.2724	248.586	3370.2
25.2991	247.611	3370.4
25.2886	247.403	3370.6
25.2943	247.988	3370.8
25.3036	248.092	3371.0
25.3008	248.495	3371.2
25.2968	247.403	3371.4
25.2766	248.534	3371.6
25.305	246.818	3371.8
25.2848	248.131	3372.0
25.2872	247.624	3372.2
25.2991	247.195	3372.4
25.2748	247.091	3372.6
25.2871	247.533	3372.8
25.2748	248.248	3373.0
25.2939	247.819	3373.2
25.2804	247.091	3373.4
25.2752	247.052	3373.6
25.3023	247.858	3373.8
25.2945	247.975	3374.0
25.289	247.663	3374.2
25.2903	246.649	3374.4
25.2903	247.845	3374.6
25.2846	245.817	3374.8
25.2934	247.702	3375.0
25.279	247.104	3375.2
25.2876	246.428	3375.4
25.2848	247.624	3375.6
25.2924	247.65	3375.8
25.2851	248.989	3376.0
25.2775	247.559	3376.2
25.3176	247.078	3376.4
25.3036	246.311	3376.6
25.28	248.274	3376.8
25.2872	247.793	3377.0
25.2958	248.183	3377.2
25.308	248.391	3377.4
25.2914	247.507	3377.6
25.2882	247.936	3377.8
25.301	247.624	3378.0
25.2851	245.921	3378.2
25.2913	247.052	3378.4
25.2867	246.48	3378.6
25.2943	247.169	3378.8
25.3014	247.403	3379.0
25.2991	247.143	3379.2
25.2785	247.039	3379.4
25.2956	248.703	3379.6
25.2861	246.74	3379.8
25.3168	246.675	3380.0
25.3092	247.845	3380.2
25.3056	248.339	3380.4
25.2861	246.441	3380.6
25.2678	248.456	3380.8
25.2861	247.013	3381.0
25.2934	246.545	3381.2
25.3098	247.156	3381.4
25.3029	245.778	3381.6
25.2922	247.078	3381.8
25.2899	246.987	3382.0
25.281	247.117	3382.2
25.2846	247.676	3382.4
25.2867	248.404	3382.6
25.281	246.701	3382.8
25.2968	246.467	3383.0
25.2886	246.649	3383.2
25.2895	247.052	3383.4
25.2956	246.987	3383.6
25.2962	247.26	3383.8
25.2848	247.117	3384.0
25.3069	246.922	3384.2
25.2895	245.986	3384.4
25.2892	247.546	3384.6
25.3	247.663	3384.8
25.2914	246.961	3385.0
25.293	246.649	3385.2
25.2922	247.949	3385.4
25.2829	247.611	3385.6
25.2832	248.079	3385.8
25.2895	247.988	3386.0
25.2768	247.871	3386.2
25.2882	247.117	3386.4
25.3004	247.156	3386.6
25.3107	245.895	3386.8
25.2851	246.935	3387.0
25.2829	247.884	3387.2
25.2924	246.636	3387.4
25.2823	246.311	3387.6
25.2808	247.312	3387.8
25.2808	247.663	3388.0
25.2945	247.858	3388.2
25.2775	248.391	3388.4
25.2899	246.87	3388.6
25.2924	245.999	3388.8
25.2867	248.287	3389.0
25.2899	249.015	3389.2
25.2771	246.818	3389.4
25.2836	246.961	3389.6
25.2934	246.389	3389.8
25.2754	246.532	3390.0
25.2777	246.246	3390.2
25.2771	247.208	3390.4
25.2836	247.741	3390.6
25.2975	247.949	3390.8
25.2851	248.352	3391.0
25.2775	246.506	3391.2
25.2768	246.35	3391.4
25.2848	248.313	3391.6
25.2766	246.584	3391.8
25.2882	248.105	3392.0
25.3033	247.468	3392.2
25.2962	248.066	3392.4
25.2903	246.623	3392.6
25.2914	246.987	3392.8
25.2829	248.365	3393.0
25.2895	246.597	3393.2
25.293	247.039	3393.4
25.2827	246.909	3393.6
25.2794	246.74	3393.8
25.2836	247.923	3394.0
25.2787	246.415	3394.2
25.2762	246.896	3394.4
25.28	246.246	3394.6
25.2781	245.778	3394.8
25.2748	246.961	3395.0
25.28	246.246	3395.2
25.2697	247.169	3395.4
25.2871	246.649	3395.6
25.2748	247.273	3395.8
25.2665	246.623	3396.0
25.2796	247.663	3396.2
25.2588	246.48	3396.4
25.2832	245.856	3396.6
25.2771	247.208	3396.8
25.2876	246.948	3397.0
25.2752	247.182	3397.2
25.2851	246.818	3397.4
25.2804	247.494	3397.6
25.2758	246.922	3397.8
25.2777	248.105	3398.0
25.28	248.651	3398.2
25.2762	246.974	3398.4
25.2817	246.987	3398.6
25.2871	246.714	3398.8
25.2872	246.051	3399.0
25.2913	248.716	3399.2
25.288	248.469	3399.4
25.2787	246.818	3399.6
25.2851	247.468	3399.8
25.2754	247.611	3400.0
25.2903	248.508	3400.2
25.2922	248.105	3400.4
25.2903	249.054	3400.6
25.2872	247.013	3400.8
25.2995	247.702	3401.0
25.2886	247.897	3401.2
25.2939	247.364	3401.4
25.2846	247.468	3401.6
25.2804	246.792	3401.8
25.2838	246.896	3402.0
25.2838	246.064	3402.2
25.2796	246.701	3402.4
25.2918	247.806	3402.6
25.288	248.027	3402.8
25.2823	246.207	3403.0
25.3027	249.093	3403.2
25.2832	248.105	3403.4
25.2998	247.169	3403.6
25.2857	245.999	3403.8
25.2939	247.169	3404.0
25.2956	247.208	3404.2
25.2922	247.767	3404.4
25.2935	247.104	3404.6
25.2796	248.534	3404.8
25.2899	248.378	3405.0
25.2956	247.26	3405.2
25.2819	247.975	3405.4
25.281	247.884	3405.6
25.281	247.065	3405.8
25.2895	246.844	3406.0
25.2752	247.923	3406.2
25.2972	247.962	3406.4
25.2939	248.092	3406.6
25.2949	248.599	3406.8
25.293	247.416	3407.0
25.2981	247.728	3407.2
25.2808	248.144	3407.4
25.2645	247.546	3407.6
25.2813	248.313	3407.8
25.279	248.456	3408.0
25.2991	246.922	3408.2
25.2975	248.235	3408.4
25.2768	246.805	3408.6
25.2918	246.415	3408.8
25.2819	248.664	3409.0
25.272	248.378	3409.2
25.2766	248.846	3409.4
25.2934	248.534	3409.6
25.2914	247.624	3409.8
25.281	246.779	3410.0
25.2754	248.443	3410.2
25.279	247.169	3410.4
25.2846	246.766	3410.6
25.2785	247.442	3410.8
25.2787	247.78	3411.0
25.2823	247.455	3411.2
25.2872	248.326	3411.4
25.2895	247.689	3411.6
25.2794	248.469	3411.8
25.2813	249.522	3412.0
25.2876	250.12	3412.2
25.2766	247.52	3412.4
25.2861	248.781	3412.6
25.2905	248.144	3412.8
25.2924	246.779	3413.0
25.2872	248.131	3413.2
25.2842	246.987	3413.4
25.2735	246.675	3413.6
25.2804	249.158	3413.8
25.2829	249.041	3414.0
25.281	247.806	3414.2
25.301	247.364	3414.4
25.2934	246.779	3414.6
25.2867	247.273	3414.8
25.2935	247.949	3415.0
25.3004	248.079	3415.2
25.2787	248.248	3415.4
25.2972	248.144	3415.6
25.2872	249.34	3415.8
25.2827	247.676	3416.0
25.2922	247.806	3416.2
25.2914	248.638	3416.4
25.2819	248.066	3416.6
25.2777	246.987	3416.8
25.2972	248.599	3417.0
25.2939	248.027	3417.2
25.2785	249.106	3417.4
25.2846	247.533	3417.6
25.2848	249.21	3417.8
25.2871	249.444	3418.0
25.271	249.353	3418.2
25.2668	248.833	3418.4
25.2871	248.872	3418.6
25.2661	248.131	3418.8
25.2748	248.417	3419.0
25.2766	248.131	3419.2
25.2645	248.586	3419.4
25.2842	247.676	3419.6
25.2838	249.314	3419.8
25.288	249.314	3420.0
25.2914	248.586	3420.2
25.2804	248.313	3420.4
25.2777	249.158	3420.6
25.2913	249.548	3420.8
25.2771	248.742	3421.0
25.2945	249.964	3421.2
25.2819	247.78	3421.4
25.2871	248.209	3421.6
25.2914	248.17	3421.8
25.2781	249.002	3422.0
25.2905	248.937	3422.2
25.2659	246.35	3422.4
25.2651	247.741	3422.6
25.2857	247.52	3422.8
25.2691	248.794	3423.0
25.2918	247.702	3423.2
25.2857	247.728	3423.4
25.2548	248.248	3423.6
25.2665	247.858	3423.8
25.2422	247.78	3424.0
25.264	247.741	3424.2
25.2693	247.676	3424.4
25.2729	248.339	3424.6
25.2857	248.04	3424.8
25.2838	248.43	3425.0
25.2863	246.597	3425.2
25.2842	247.91	3425.4
25.2775	248.17	3425.6
25.272	247.559	3425.8
25.2808	248.339	3426.0
25.2781	248.911	3426.2
25.271	248.95	3426.4
25.2707	248.586	3426.6
25.2733	247.325	3426.8
25.2968	246.519	3427.0
25.2848	248.339	3427.2
25.2777	247.442	3427.4
25.2678	248.274	3427.6
25.2804	247.572	3427.8
25.2832	248.222	3428.0
25.2619	247.923	3428.2
25.2539	247.819	3428.4
25.2617	247.767	3428.6
25.2733	249.262	3428.8
25.2567	246.155	3429.0
25.2781	247.767	3429.2
25.2678	246.974	3429.4
25.2707	247.26	3429.6
25.2609	247.455	3429.8
25.2659	248.456	3430.0
25.2619	247.637	3430.2
25.28	248.079	3430.4
25.2645	247.351	3430.6
25.2787	247.195	3430.8
25.2777	246.727	3431.0
25.2827	246.727	3431.2
25.2577	246.701	3431.4
25.2546	248.313	3431.6
25.2571	246.987	3431.8
25.2493	247.247	3432.0
25.2485	247.325	3432.2
25.2558	246.948	3432.4
25.2502	248.716	3432.6
25.2493	246.454	3432.8
25.2577	248.001	3433.0
25.2495	249.002	3433.2
25.2655	248.638	3433.4
25.2598	247.052	3433.6
25.2558	247.884	3433.8
25.2659	248.391	3434.0
25.2499	247.494	3434.2
25.2441	246.181	3434.4
25.2537	247.442	3434.6
25.2577	248.001	3434.8
25.2649	248.131	3435.0
25.2577	247.104	3435.2
25.2607	248.131	3435.4
25.2537	247.962	3435.6
25.2542	248.066	3435.8
25.2588	248.742	3436.0
25.2565	247.546	3436.2
25.2495	249.015	3436.4
25.2525	247.702	3436.6
25.2661	247.182	3436.8
25.2546	247.377	3437.0
25.2499	247.767	3437.2
25.2571	248.144	3437.4
25.2493	247.468	3437.6
25.264	247.637	3437.8
25.2642	247.975	3438.0
25.248	248.209	3438.2
25.2701	246.935	3438.4
25.2525	247.468	3438.6
25.2581	247.546	3438.8
25.2445	247.0	3439.0
25.2682	248.859	3439.2
25.2529	247.637	3439.4
25.252	247.845	3439.6
25.2489	248.261	3439.8
25.2419	249.769	3440.0
25.2607	248.144	3440.2
25.2609	248.235	3440.4
25.2499	247.507	3440.6
25.2697	246.506	3440.8
25.2651	247.286	3441.0
25.263	248.625	3441.2
25.2558	246.584	3441.4
25.2651	247.832	3441.6
25.259	247.104	3441.8
25.2533	247.273	3442.0
25.2691	247.494	3442.2
25.2636	248.053	3442.4
25.2604	247.988	3442.6
25.259	248.534	3442.8
25.2796	249.106	3443.0
25.2716	248.95	3443.2
25.2514	247.156	3443.4
25.252	247.169	3443.6
25.2548	247.065	3443.8
25.2577	248.625	3444.0
25.2636	247.962	3444.2
25.2691	247.611	3444.4
